"","i","avg_r","age","sex","born"
"503","GB2228",0.0138695325900515,0,1,1
"504","GB3030",0.00879073756432247,0,2,1
"505","GB1666",0.00959476843910806,0,1,1
"506","GB54",0.00702186963979417,0,2,1
"507","GB3578",0.0176618782161235,0,1,1
"508","GB248",0.0144993567753002,0,1,1
"509","GB3199",0.0140973413379074,0,2,1
"510","GB3464",0.0211862135506003,0,1,1
"511","GB622",0.0119532590051458,0,2,1
"512","GB2956",0.0155445969125214,0,1,1
"513","GB3573",0.0112966337907376,0,2,1
"514","GB2756",0.00726307890222985,0,2,1
"515","GB555",0.0152497855917667,0,2,1
"516","GB1789",0.0193503430531732,0,2,1
"517","GB2655",0.0073434819897084,0,1,1
"518","GB2061",0.0128510934819897,0,2,1
"519","GB3228",0.00876393653516295,1,1,0
"520","GB1203",0.00972877358490566,0,1,1
"521","GB2341",0.00364493996569468,5,2,0
"522","GB1226",0.00214408233276158,23,2,0
"523","GB187",0.00923295454545455,0,1,0
"524","GB347",0.00385934819897084,5,1,0
"525","GB48",0.00343053173241852,3,1,0
"526","GB2384",0.00343053173241852,1,2,0
"527","GB335",0.00428816466552316,54,2,1
"528","GB1775",0.00343053173241852,9,1,0
"529","GB2001",0.00343053173241852,6,2,0
"530","GB402",0.0138293310463122,1,2,0
"531","GB2474",0.00214408233276158,46,2,0
"532","GB3419",0.000857632933104631,4,1,0
"533","GB1154",0.00214408233276158,48,2,1
"534","GB1014",0.00876393653516295,3,2,0
"535","GB779",0.00477058319039451,55,1,NA
"536","GB2708",0,12,2,0
"537","GB3296",0.00920615351629503,1,2,0
"538","GB3580",0.00707547169811321,25,1,NA
"539","GB3560",0.00884433962264151,37,2,NA
"540","GB2096",0.00257289879931389,71,1,1
"541","GB1000",0.008147512864494,63,1,1
"542","GB2407",0,63,1,1
"543","GB78",0.00600343053173242,65,1,1
"544","GB1477",0.00728987993138937,43,2,1
"545","GB2545",0.00257289879931389,41,2,0
"546","GB1792",0.00171526586620926,54,2,0
"547","GB1706",0,69,2,0
"548","GB1015",0.00300171526586621,67,1,0
"549","GB2581",0,64,2,1
"550","GB3173",0.00171526586620926,45,2,0
"551","GB1656",0.000857632933104631,64,2,0
"552","GB2486",0.00171526586620926,27,2,0
"553","GB2433",0.000857632933104631,38,1,1
"554","GB1730",0.000857632933104631,28,2,0
"555","GB931",0.00171526586620926,31,2,0
"556","GB3268",0.00600343053173242,40,2,0
"557","GB2595",0,62,1,0
"558","GB2327",0,28,1,0
"559","GB3136",0.000857632933104631,40,2,NA
"560","GB2418",0,56,1,NA
"561","GB2852",0,63,1,0
"562","GB756",0,40,2,NA
"563","GB3377",0,24,2,0
"564","GB91",0.000857632933104631,28,2,0
"565","GB3242",0.000857632933104631,22,2,0
"566","GB2749",0,28,2,0
"567","GB1732",0.00257289879931389,37,2,NA
"568","GB2596",0.000857632933104631,23,2,0
"569","GB2767",0.00343053173241852,33,2,NA
"570","GB464",0,36,1,1
"571","GB2540",0.00171526586620926,53,1,0
"572","GB3325",0,46,2,0
"573","GB1731",0,26,2,0
"574","GB2689",0,69,1,NA
"575","GB3610",0,18,2,0
"576","GB3547",0,38,2,0
"577","GB450",0.000857632933104631,44,2,0
"578","GB322",0,50,2,0
"579","GB1386",0,30,2,0
"580","GB1349",0.000857632933104631,16,2,0
"581","GB1404",0,30,1,NA
"582","GB2608",0,16,2,0
"583","GB435",0.00707547169811321,6,2,1
"584","GB569",0,41,1,0
